QSVEncC, H.264 quality, 16, 9683.09, 0.994045, 98.571863, 135.90
QSVEncC, H.264 quality, 20, 6608.19, 0.992009, 97.819853, 142.48
QSVEncC, H.264 quality, 24, 4249.44, 0.988578, 96.047207, 148.29
QSVEncC, H.264 quality, 28, 2721.00, 0.983195, 92.461515, 150.82
QSVEncC, H.264 quality, 32, 1861.21, 0.97597, 86.748264, 153.83
QSVEncC, H.264 quality, 36, 1296.14, 0.966771, 79.108978, 156.40
QSVEncC, H.264 quality, 40, 950.58, 0.954189, 68.382065, 158.63
QSVEncC, H.264 normal, 16, 9855.33, 0.99399, 98.386993, 181.18
QSVEncC, H.264 normal, 20, 6757.08, 0.991988, 97.590985, 185.55
QSVEncC, H.264 normal, 24, 4362.03, 0.988639, 95.802757, 189.26
QSVEncC, H.264 normal, 28, 2813.46, 0.983441, 92.325188, 191.10
QSVEncC, H.264 normal, 32, 1937.03, 0.976688, 87.124157, 193.26
QSVEncC, H.264 normal, 36, 1344.50, 0.967676, 79.666896, 194.06
QSVEncC, H.264 normal, 40, 962.49, 0.95451, 68.575817, 194.90
QSVEncC, HEVC quality, 16, 6867.84, 0.993798, 98.448021, 47.18
QSVEncC, HEVC quality, 20, 4517.88, 0.991723, 97.694573, 50.28
QSVEncC, HEVC quality, 24, 2753.23, 0.987914, 95.900226, 54.30
QSVEncC, HEVC quality, 28, 1688.21, 0.982199, 92.232666, 58.26
QSVEncC, HEVC quality, 32, 1063.20, 0.974006, 86.291638, 61.41
QSVEncC, HEVC quality, 36, 674.53, 0.962835, 77.030688, 65.03
QSVEncC, HEVC quality, 40, 462.14, 0.9487, 65.408199, 68.09
QSVEncC, HEVC normal, 16, 6974.03, 0.993761, 98.427685, 87.94
QSVEncC, HEVC normal, 20, 4600.52, 0.991655, 97.647798, 93.27
QSVEncC, HEVC normal, 24, 2811.44, 0.987752, 95.780711, 99.37
QSVEncC, HEVC normal, 28, 1729.59, 0.981896, 91.970497, 103.96
QSVEncC, HEVC normal, 32, 1089.69, 0.973546, 85.840284, 108.50
QSVEncC, HEVC normal, 36, 686.57, 0.962067, 76.283497, 112.02
QSVEncC, HEVC normal, 40, 467.58, 0.947605, 64.627772, 115.51
QSVEncC, HEVC 10bit quality, 16, 6726.69, 0.994779, 98.496308, 38.69
QSVEncC, HEVC 10bit quality, 20, 4437.48, 0.992758, 97.755916, 41.14
QSVEncC, HEVC 10bit quality, 24, 2719.63, 0.988965, 95.936364, 44.12
QSVEncC, HEVC 10bit quality, 28, 1669.78, 0.983201, 92.199831, 46.75
QSVEncC, HEVC 10bit quality, 32, 1053.81, 0.975019, 86.091368, 48.89
QSVEncC, HEVC 10bit quality, 36, 668.88, 0.963839, 76.813945, 50.85
QSVEncC, HEVC 10bit quality, 40, 458.77, 0.94991, 65.367038, 52.26
QSVEncC, HEVC 10bit normal, 16, 6875.83, 0.994711, 98.473335, 70.72
QSVEncC, HEVC 10bit normal, 20, 4548.22, 0.992649, 97.702684, 72.28
QSVEncC, HEVC 10bit normal, 24, 2792.12, 0.988766, 95.820134, 74.19
QSVEncC, HEVC 10bit normal, 28, 1715.74, 0.982836, 91.916477, 75.76
QSVEncC, HEVC 10bit normal, 32, 1082.62, 0.974459, 85.628861, 76.62
QSVEncC, HEVC 10bit normal, 36, 682.56, 0.962902, 76.050003, 76.96
QSVEncC, HEVC 10bit normal, 40, 464.63, 0.948564, 64.462526, 77.95
QSVEncC, H.264 FF quality, 16, 15232.82, 0.994239, 98.842841, 219.50
QSVEncC, H.264 FF quality, 20, 10893.59, 0.993001, 98.504287, 219.82
QSVEncC, H.264 FF quality, 24, 7144.42, 0.990401, 97.619384, 220.14
QSVEncC, H.264 FF quality, 28, 4749.07, 0.986568, 96.001153, 220.44
QSVEncC, H.264 FF quality, 32, 3228.11, 0.981091, 92.961071, 220.28
QSVEncC, H.264 FF quality, 36, 2310.16, 0.973497, 88.12972, 220.31
QSVEncC, H.264 FF quality, 40, 1606.19, 0.962105, 79.949276, 220.29
QSVEncC, H.264 FF normal, 16, 15367.20, 0.994235, 98.843572, 249.67
QSVEncC, H.264 FF normal, 20, 10912.92, 0.992935, 98.498906, 250.27
QSVEncC, H.264 FF normal, 24, 7178.44, 0.990302, 97.607119, 250.45
QSVEncC, H.264 FF normal, 28, 4751.25, 0.986292, 95.940445, 250.71
QSVEncC, H.264 FF normal, 32, 3253.62, 0.980884, 92.895795, 250.61
QSVEncC, H.264 FF normal, 36, 2346.41, 0.973366, 88.066788, 250.69
QSVEncC, H.264 FF normal, 40, 1639.03, 0.96202, 79.898869, 250.75
QSVEncC, HEVC FF quality, 16, 10118.15, 0.995018, 98.817759, 181.20
QSVEncC, HEVC FF quality, 20, 6213.53, 0.993139, 98.324896, 183.44
QSVEncC, HEVC FF quality, 24, 4145.39, 0.990877, 97.52724, 184.94
QSVEncC, HEVC FF quality, 28, 3004.77, 0.988298, 96.504808, 186.03
QSVEncC, HEVC FF quality, 32, 1792.40, 0.982304, 93.277417, 187.36
QSVEncC, HEVC FF quality, 36, 1142.37, 0.974004, 87.7316, 188.64
QSVEncC, HEVC FF quality, 40, 784.67, 0.963525, 79.229472, 188.19
QSVEncC, HEVC FF normal, 16, 10383.06, 0.995042, 98.787414, 220.76
QSVEncC, HEVC FF normal, 20, 6379.52, 0.993198, 98.275409, 221.74
QSVEncC, HEVC FF normal, 24, 4295.35, 0.99107, 97.47636, 222.44
QSVEncC, HEVC FF normal, 28, 3139.78, 0.988672, 96.48772, 223.22
QSVEncC, HEVC FF normal, 32, 1921.30, 0.983339, 93.422026, 224.19
QSVEncC, HEVC FF normal, 36, 1247.39, 0.975856, 88.337457, 224.87
QSVEncC, HEVC FF normal, 40, 856.91, 0.966209, 80.432221, 224.71
QSVEncC, HEVC FF 10bit quality, 16, 9824.28, 0.995946, 98.839348, 84.56
QSVEncC, HEVC FF 10bit quality, 20, 6053.34, 0.994183, 98.357364, 94.44
QSVEncC, HEVC FF 10bit quality, 24, 4062.71, 0.991946, 97.57265, 93.48
QSVEncC, HEVC FF 10bit quality, 28, 2964.40, 0.989367, 96.552868, 97.85
QSVEncC, HEVC FF 10bit quality, 32, 1772.45, 0.983216, 93.250507, 99.18
QSVEncC, HEVC FF 10bit quality, 36, 1134.62, 0.974877, 87.490602, 99.42
QSVEncC, HEVC FF 10bit quality, 40, 779.22, 0.964251, 78.791231, 99.14
QSVEncC, HEVC FF 10bit normal, 16, 10023.56, 0.995976, 98.811598, 99.86
QSVEncC, HEVC FF 10bit normal, 20, 6206.55, 0.994275, 98.313397, 96.91
QSVEncC, HEVC FF 10bit normal, 24, 4198.75, 0.99215, 97.526396, 97.20
QSVEncC, HEVC FF 10bit normal, 28, 3092.57, 0.989751, 96.52207, 99.55
QSVEncC, HEVC FF 10bit normal, 32, 1902.43, 0.984271, 93.4069, 99.10
QSVEncC, HEVC FF 10bit normal, 36, 1238.93, 0.976774, 88.088725, 98.71
QSVEncC, HEVC FF 10bit normal, 40, 853.19, 0.967016, 80.148716, 97.93
