NVEncC, VBR H.264 normal, 20000, 18377.19, 0.996136, 99.151284, 425.53
NVEncC, VBR H.264 normal, 22000, 18849.66, 0.996229, 99.165558, 424.00
NVEncC, VBR H.264 normal, 24000, 19174.52, 0.996287, 99.172364, 424.11
NVEncC, VBR HEVC quality, 2000, 2053.24, 0.982368, 93.685145, 108.79
NVEncC, VBR HEVC quality, 4000, 4024.97, 0.988915, 97.26993, 108.45
NVEncC, VBR HEVC quality, 6000, 5989.90, 0.991545, 98.146092, 108.73
NVEncC, VBR HEVC quality, 8000, 7949.37, 0.99306, 98.527409, 108.29
NVEncC, VBR HEVC quality, 10000, 9906.11, 0.994101, 98.748285, 108.60
NVEncC, VBR HEVC quality, 12000, 11847.53, 0.994862, 98.895717, 108.27
NVEncC, VBR HEVC quality, 14000, 13743.93, 0.995397, 98.992539, 108.33
NVEncC, VBR HEVC quality, 16000, 15591.65, 0.995824, 99.057456, 108.33
NVEncC, VBR HEVC quality, 18000, 17120.56, 0.996195, 99.104971, 108.11
NVEncC, VBR HEVC quality, 20000, 17636.07, 0.996323, 99.12633, 108.26
NVEncC, VBR HEVC quality, 22000, 17876.30, 0.996387, 99.133584, 107.81
NVEncC, VBR HEVC quality, 24000, 18154.46, 0.996435, 99.139822, 108.07
NVEncC, VBR HEVC normal, 2000, 2049.29, 0.981486, 92.854475, 398.11
NVEncC, VBR HEVC normal, 4000, 4002.58, 0.988426, 96.883041, 394.37
NVEncC, VBR HEVC normal, 6000, 5940.59, 0.991141, 97.944284, 392.48
NVEncC, VBR HEVC normal, 8000, 7868.08, 0.992736, 98.416193, 388.94
NVEncC, VBR HEVC normal, 10000, 9776.58, 0.993757, 98.676005, 390.89
NVEncC, VBR HEVC normal, 12000, 11696.62, 0.994526, 98.840866, 388.71
NVEncC, VBR HEVC normal, 14000, 13566.87, 0.995053, 98.938203, 389.13
NVEncC, VBR HEVC normal, 16000, 15370.94, 0.995501, 99.005841, 387.53
NVEncC, VBR HEVC normal, 18000, 16800.93, 0.995842, 99.054884, 386.87
NVEncC, VBR HEVC normal, 20000, 17344.97, 0.995961, 99.074981, 387.48
NVEncC, VBR HEVC normal, 22000, 17651.97, 0.996023, 99.084734, 385.42
NVEncC, VBR HEVC normal, 24000, 17889.16, 0.996064, 99.091815, 385.89
NVEncC, VBR HEVC 10bit quality, 2000, 2053.80, 0.983571, 94.55742, 111.70
NVEncC, VBR HEVC 10bit quality, 4000, 4024.66, 0.99001, 97.206757, 111.37
NVEncC, VBR HEVC 10bit quality, 6000, 5993.55, 0.992579, 97.988015, 111.18
NVEncC, VBR HEVC 10bit quality, 8000, 7939.84, 0.994039, 98.32687, 110.80
NVEncC, VBR HEVC 10bit quality, 10000, 9891.60, 0.995016, 98.511926, 110.69
NVEncC, VBR HEVC 10bit quality, 12000, 11842.94, 0.995789, 98.646457, 110.58
NVEncC, VBR HEVC 10bit quality, 14000, 13747.70, 0.996336, 98.730207, 110.37
NVEncC, VBR HEVC 10bit quality, 16000, 15547.49, 0.996757, 98.786795, 110.15
NVEncC, VBR HEVC 10bit quality, 18000, 16626.34, 0.99706, 98.828846, 110.28
